RISKCODE,KINDCODE,AGE,SEX,USEYEARS,policycode,YEARS,Device_ID,Counts
商业险费改前,玻璃破碎险,51,1,1,P3127,0.684931506849315,863158026723660,0
商业险费改前,车损险,51,1,1,P3127,0.684931506849315,863158026723660,1
商业险费改前,盗抢险,51,1,1,P3127,0.684931506849315,863158026723660,0
商业险费改前,三者险,51,1,1,P3127,0.684931506849315,863158026723660,0
商业险费改前,三者险,49,1,4,P3128,0.942465753424658,863158026726705,0
商业险费改前,三者险,33,1,2,P3129,0.797260273972603,863158026706723,0
商业险费改前,车损险,33,1,2,P3129,0.797260273972603,863158026706723,0
商业险费改前,车上人员险驾驶,38,2,5,P3130,0.898630136986301,863158026706806,0
商业险费改前,车损险,38,2,5,P3130,0.898630136986301,863158026706806,0
商业险费改前,三者险,38,2,5,P3130,0.898630136986301,863158026706806,0
商业险费改前,车上人员险乘客,38,2,5,P3130,0.898630136986301,863158026706806,0
商业险费改前,三者险,29,2,4,P3131,0.958904109589041,863158026722803,0
商业险费改前,三者险,40,1,5,P3132,0.972602739726027,866699027795568,0
商业险费改前,三者险,31,2,1,P3133,0.967123287671233,863158026724916,0
商业险费改前,盗抢险,32,1,4,P3134,0.947945205479452,863158026704355,0
商业险费改前,车上人员险驾驶,32,1,4,P3134,0.947945205479452,863158026704355,0
商业险费改前,车损险,32,1,4,P3134,0.947945205479452,863158026704355,0
商业险费改前,车上人员险乘客,32,1,4,P3134,0.947945205479452,863158026704355,0
商业险费改前,三者险,32,1,4,P3134,0.947945205479452,863158026704355,0
商业险费改前,玻璃破碎险,32,1,4,P3134,0.947945205479452,863158026704355,0
商业险费改前,车上人员险驾驶,53,1,7,P3135,0.805479452054795,863158026707176,0
商业险费改前,玻璃破碎险,53,1,7,P3135,0.805479452054795,863158026707176,0
商业险费改前,三者险,53,1,7,P3135,0.805479452054795,863158026707176,1
商业险费改前,盗抢险,53,1,7,P3135,0.805479452054795,863158026707176,0
商业险费改前,车损险,53,1,7,P3135,0.805479452054795,863158026707176,0
商业险费改前,车上人员险乘客,53,1,7,P3135,0.805479452054795,863158026707176,0
商业险费改前,玻璃破碎险,41,1,4,P3136,0.813698630136986,863158026708489,0
商业险费改前,车上人员险驾驶,41,1,4,P3136,0.813698630136986,863158026708489,0
商业险费改前,盗抢险,41,1,4,P3136,0.813698630136986,863158026708489,0
商业险费改前,车上人员险乘客,41,1,4,P3136,0.813698630136986,863158026708489,0
商业险费改前,三者险,41,1,4,P3136,0.813698630136986,863158026708489,0
商业险费改前,车损险,41,1,4,P3136,0.813698630136986,863158026708489,1
商业险费改前,车损险,34,1,4,P3137,0.879452054794521,866699027794959,0
商业险费改前,三者险,34,1,4,P3137,0.879452054794521,866699027794959,0
商业险费改前,车损险,34,2,5,P3138,0.827397260273973,863158026708687,0
商业险费改前,三者险,34,2,5,P3138,0.827397260273973,863158026708687,0
商业险费改前,盗抢险,33,1,7,P3139,0.772602739726028,863158026715385,0
商业险费改前,玻璃破碎险,33,1,7,P3139,0.772602739726028,863158026715385,0
商业险费改前,三者险,33,1,7,P3139,0.772602739726028,863158026715385,0
商业险费改前,车上人员险驾驶,33,1,7,P3139,0.772602739726028,863158026715385,0
商业险费改前,车上人员险乘客,33,1,7,P3139,0.772602739726028,863158026715385,0
商业险费改前,车损险,33,1,7,P3139,0.772602739726028,863158026715385,0
商业险费改前,三者险,39,2,2,P3140,1,866699027795485,0
商业险费改前,玻璃破碎险,39,2,2,P3140,1,866699027795485,0
商业险费改前,车损险,39,2,2,P3140,1,866699027795485,0
商业险费改前,车损险,34,1,5,P3141,1,863158026706996,0
商业险费改前,三者险,34,1,5,P3141,1,863158026706996,0
商业险费改前,车上人员险驾驶,34,1,5,P3141,1,863158026706996,0
商业险费改前,车上人员险乘客,34,1,5,P3141,1,863158026706996,0
商业险费改前,三者险,42,1,2,P3142,1,866699027788712,0
商业险费改前,车损险,42,1,2,P3142,1,866699027788712,0
商业险费改前,车上人员险乘客,27,1,2,P3143,1,863158026726093,0
商业险费改前,盗抢险,27,1,2,P3143,1,863158026726093,0
商业险费改前,车损险,27,1,2,P3143,1,863158026726093,0
商业险费改前,玻璃破碎险,27,1,2,P3143,0.427397260273973,863158026726093,1
商业险费改前,三者险,27,1,2,P3143,1,863158026726093,0
商业险费改前,车上人员险驾驶,27,1,2,P3143,1,863158026726093,0
商业险费改前,三者险,27,2,0,P3144,1,863158026706400,0
商业险费改前,车上人员险驾驶,27,2,0,P3144,1,863158026706400,0
商业险费改前,车上人员险乘客,27,2,0,P3144,1,863158026706400,0
商业险费改前,车损险,27,2,0,P3144,0.887671232876712,863158026706400,0
商业险费改前,三者险,27,2,2,P3145,1,863158020758316,0
商业险费改前,车损险,27,2,2,P3145,1,863158020758316,0
商业险费改前,玻璃破碎险,36,1,0,P3146,1,863158026714602,0
商业险费改前,车上人员险乘客,36,1,0,P3146,1,863158026714602,0
商业险费改前,车上人员险驾驶,36,1,0,P3146,1,863158026714602,0
商业险费改前,盗抢险,36,1,0,P3146,1,863158026714602,0
商业险费改前,车损险,36,1,0,P3146,1,863158026714602,0
商业险费改前,三者险,36,1,0,P3146,1,863158026714602,0
商业险费改前,车损险,29,1,2,P3147,1,863158026721516,2
商业险费改前,三者险,29,1,2,P3147,1,863158026721516,1
商业险费改前,车上人员险乘客,25,1,1,P3148,1,863158026707788,0
商业险费改前,车上人员险驾驶,25,1,1,P3148,1,863158026707788,0
商业险费改前,车损险,25,1,1,P3148,1,863158026707788,1
商业险费改前,三者险,25,1,1,P3148,1,863158026707788,0
商业险费改前,盗抢险,54,1,1,P3149,1,863158026707937,0
商业险费改前,车损险,54,1,1,P3149,1,863158026707937,1
商业险费改前,三者险,54,1,1,P3149,1,863158026707937,0
商业险费改前,车上人员险乘客,26,2,1,P3150,1,863158026710907,0
商业险费改前,三者险,26,2,1,P3150,1,863158026710907,0
商业险费改前,车上人员险驾驶,26,2,1,P3150,1,863158026710907,0
商业险费改前,车损险,26,2,1,P3150,1,863158026710907,0
商业险费改前,车损险,45,1,1,P3151,1,863158026728354,1
商业险费改前,三者险,45,1,1,P3151,1,863158026728354,2
商业险费改前,盗抢险,45,1,1,P3151,1,863158026728354,0
商业险费改前,车上人员险乘客,45,1,1,P3151,1,863158026728354,0
商业险费改前,车上人员险驾驶,45,1,1,P3151,1,863158026728354,0
商业险费改前,玻璃破碎险,56,1,2,P3152,1,863158026705154,0
商业险费改前,车上人员险乘客,56,1,2,P3152,1,863158026705154,0
商业险费改前,车上人员险驾驶,56,1,2,P3152,1,863158026705154,0
商业险费改前,车损险,56,1,2,P3152,1,863158026705154,0
商业险费改前,三者险,56,1,2,P3152,1,863158026705154,0
商业险费改前,车损险,42,1,1,P3153,1,863158026702714,0
商业险费改前,车上人员险驾驶,42,1,1,P3153,1,863158026702714,0
商业险费改前,三者险,42,1,1,P3153,1,863158026702714,0
商业险费改前,车上人员险乘客,42,1,1,P3153,1,863158026702714,0
商业险费改前,三者险,37,2,2,P3154,1,863158026710329,0
商业险费改前,盗抢险,37,2,2,P3154,1,863158026710329,0
商业险费改前,车上人员险乘客,37,2,2,P3154,1,863158026710329,0
商业险费改前,车损险,37,2,2,P3154,1,863158026710329,1
商业险费改前,车上人员险驾驶,37,2,2,P3154,1,863158026710329,0
商业险费改前,车损险,28,2,2,P3155,1,863158026722803,0
商业险费改前,玻璃破碎险,28,2,2,P3155,1,863158026722803,0
商业险费改前,车上人员险驾驶,28,2,2,P3155,1,863158026722803,0
商业险费改前,三者险,28,2,2,P3155,1,863158026722803,0
商业险费改前,车上人员险乘客,28,2,2,P3155,1,863158026722803,0
商业险费改前,三者险,30,2,0,P3156,1,863158026725590,0
商业险费改前,盗抢险,30,2,0,P3156,1,863158026725590,0
商业险费改前,车上人员险乘客,30,2,0,P3156,1,863158026725590,0
商业险费改前,车损险,30,2,0,P3156,1,863158026725590,0
商业险费改前,玻璃破碎险,30,2,0,P3156,1,863158026725590,0
商业险费改前,车上人员险驾驶,30,2,0,P3156,1,863158026725590,0
商业险费改前,三者险,46,1,2,P3157,1,863158026724049,0
商业险费改前,车上人员险乘客,46,1,2,P3157,1,863158026724049,0
商业险费改前,盗抢险,46,1,2,P3157,1,863158026724049,0
商业险费改前,玻璃破碎险,46,1,2,P3157,1,863158026724049,0
商业险费改前,车损险,46,1,2,P3157,1,863158026724049,0
商业险费改前,车上人员险驾驶,46,1,2,P3157,1,863158026724049,0
商业险费改前,车损险,31,1,2,P3158,1,863158026704355,1
商业险费改前,盗抢险,31,1,2,P3158,1,863158026704355,0
商业险费改前,三者险,31,1,2,P3158,1,863158026704355,0
商业险费改前,车上人员险乘客,31,1,2,P3158,1,863158026704355,0
商业险费改前,玻璃破碎险,31,1,2,P3158,1,863158026704355,0
商业险费改前,车上人员险驾驶,31,1,2,P3158,1,863158026704355,0
商业险费改前,车上人员险乘客,39,1,3,P3159,1,866699027795568,0
商业险费改前,三者险,39,1,3,P3159,1,866699027795568,0
商业险费改前,车上人员险驾驶,39,1,3,P3159,1,866699027795568,0
商业险费改前,三者险,43,2,2,P3160,1,863158026726705,0
商业险费改前,车损险,33,1,2,P3161,1,866699027794959,1
商业险费改前,车上人员险乘客,33,1,2,P3161,1,866699027794959,0
商业险费改前,三者险,33,1,2,P3161,1,866699027794959,1
商业险费改前,盗抢险,33,1,2,P3161,1,866699027794959,0
商业险费改前,玻璃破碎险,33,1,2,P3161,1,866699027794959,0
商业险费改前,车上人员险驾驶,33,1,2,P3161,1,866699027794959,0
商业险费改前,玻璃破碎险,46,1,3,P3162,1,866699027794389,0
商业险费改前,三者险,46,1,3,P3162,1,866699027794389,0
商业险费改前,车上人员险乘客,46,1,3,P3162,1,866699027794389,0
商业险费改前,车上人员险驾驶,46,1,3,P3162,1,866699027794389,0
商业险费改前,车损险,46,1,3,P3162,1,866699027794389,2
商业险费改前,三者险,25,1,0,P3163,1,863158026708810,1
商业险费改前,三者险,37,2,3,P3164,1,863158026706806,0
商业险费改前,车上人员险乘客,37,2,3,P3164,1,863158026706806,0
商业险费改前,车损险,37,2,3,P3164,1,863158026706806,0
商业险费改前,车上人员险驾驶,37,2,3,P3164,1,863158026706806,0
商业险费改前,三者险,47,2,2,P3165,1,863158026716326,1
商业险费改前,车上人员险乘客,47,2,2,P3165,1,863158026716326,0
商业险费改前,盗抢险,47,2,2,P3165,1,863158026716326,0
商业险费改前,车损险,47,2,2,P3165,1,863158026716326,1
商业险费改前,玻璃破碎险,47,2,2,P3165,1,863158026716326,0
商业险费改前,车上人员险驾驶,47,2,2,P3165,1,863158026716326,0
商业险费改前,三者险,50,1,5,P3166,1,863158026712341,0
商业险费改前,玻璃破碎险,22,1,4,P3167,1,866699027787300,0
商业险费改前,车上人员险乘客,22,1,4,P3167,1,866699027787300,0
商业险费改前,车损险,22,1,4,P3167,1,866699027787300,1
商业险费改前,三者险,22,1,4,P3167,1,866699027787300,0
商业险费改前,车上人员险驾驶,22,1,4,P3167,1,866699027787300,0
商业险费改前,车上人员险乘客,56,1,0,P3168,1,863158026708539,0
商业险费改前,三者险,56,1,0,P3168,1,863158026708539,0
商业险费改前,车损险,56,1,0,P3168,1,863158026708539,0
商业险费改前,车上人员险驾驶,56,1,0,P3168,1,863158026708539,0
商业险费改前,三者险,28,1,1,P3169,1,863158026713372,2
商业险费改前,车损险,28,1,1,P3169,1,863158026713372,0
商业险费改前,车损险,27,1,2,P3170,1,863158026731358,0
商业险费改前,三者险,27,1,2,P3170,1,863158026731358,0
商业险费改前,车上人员险驾驶,37,1,2,P3171,1,863158026729568,0
商业险费改前,玻璃破碎险,37,1,2,P3171,1,863158026729568,0
商业险费改前,车上人员险乘客,37,1,2,P3171,1,863158026729568,0
商业险费改前,三者险,37,1,2,P3171,1,863158026729568,1
商业险费改前,车损险,37,1,2,P3171,1,863158026729568,2
商业险费改前,盗抢险,37,1,2,P3171,1,863158026729568,0
商业险费改前,车损险,52,1,5,P3172,1,863158026707176,1
商业险费改前,三者险,52,1,5,P3172,1,863158026707176,1
商业险费改前,玻璃破碎险,52,1,5,P3172,1,863158026707176,0
商业险费改前,盗抢险,52,1,5,P3172,1,863158026707176,0
商业险费改前,车上人员险驾驶,52,1,5,P3172,1,863158026707176,0
商业险费改前,车上人员险乘客,52,1,5,P3172,1,863158026707176,0
商业险费改前,三者险,29,1,4,P3173,1,866699027795899,1
商业险费改前,车上人员险驾驶,29,1,4,P3173,1,866699027795899,0
商业险费改前,车上人员险乘客,29,1,4,P3173,1,866699027795899,0
商业险费改前,三者险,49,1,7,P3174,1,863158026732265,0
商业险费改前,车损险,32,1,2,P3175,1,863158026711202,1
商业险费改前,车上人员险驾驶,32,1,2,P3175,1,863158026711202,0
商业险费改前,车上人员险乘客,32,1,2,P3175,1,863158026711202,0
商业险费改前,玻璃破碎险,32,1,2,P3175,1,863158026711202,0
商业险费改前,三者险,32,1,2,P3175,1,863158026711202,0
商业险费改前,玻璃破碎险,38,1,1,P3176,1,863158026726002,0
商业险费改前,车损险,38,1,1,P3176,1,863158026726002,1
商业险费改前,三者险,38,1,1,P3176,1,863158026726002,1
商业险费改前,玻璃破碎险,44,1,3,P3177,1,866699027795527,0
商业险费改前,三者险,44,1,3,P3177,1,866699027795527,1
商业险费改前,盗抢险,44,1,3,P3177,1,866699027795527,0
商业险费改前,车上人员险驾驶,44,1,3,P3177,1,866699027795527,0
商业险费改前,车损险,44,1,3,P3177,1,866699027795527,0
商业险费改前,车上人员险乘客,44,1,3,P3177,1,866699027795527,0
商业险费改前,盗抢险,26,1,2,P3178,1,863158026703852,0
商业险费改前,玻璃破碎险,26,1,2,P3178,1,863158026703852,0
商业险费改前,车损险,26,1,2,P3178,1,863158026703852,1
商业险费改前,车上人员险乘客,26,1,2,P3178,1,863158026703852,0
商业险费改前,车上人员险驾驶,26,1,2,P3178,1,863158026703852,0
商业险费改前,三者险,26,1,2,P3178,1,863158026703852,1
商业险费改前,车损险,47,2,0,P3179,1,863158026721854,0
商业险费改前,盗抢险,47,2,0,P3179,1,863158026721854,0
商业险费改前,三者险,47,2,0,P3179,1,863158026721854,0
商业险费改前,三者险,64,1,5,P3180,1,863158026711293,0
商业险费改前,车上人员险乘客,40,1,2,P3181,1,863158026708489,0
商业险费改前,玻璃破碎险,40,1,2,P3181,1,863158026708489,0
商业险费改前,三者险,40,1,2,P3181,1,863158026708489,0
商业险费改前,车上人员险驾驶,40,1,2,P3181,1,863158026708489,0
商业险费改前,盗抢险,40,1,2,P3181,1,863158026708489,0
商业险费改前,车损险,40,1,2,P3181,1,863158026708489,0
商业险费改前,三者险,43,1,2,P3182,1,863158026721722,0
商业险费改前,玻璃破碎险,43,1,2,P3182,1,863158026721722,1
商业险费改前,车上人员险乘客,43,1,2,P3182,1,863158026721722,0
商业险费改前,车损险,43,1,2,P3182,1,863158026721722,1
商业险费改前,盗抢险,43,1,2,P3182,1,863158026721722,0
商业险费改前,车上人员险驾驶,43,1,2,P3182,1,863158026721722,0
商业险费改前,车上人员险驾驶,25,2,2,P3183,1,866699027795964,0
商业险费改前,三者险,25,2,2,P3183,1,866699027795964,1
商业险费改前,车上人员险乘客,25,2,2,P3183,1,866699027795964,0
商业险费改前,车损险,25,2,2,P3183,1,866699027795964,1
商业险费改前,三者险,34,1,1,P3184,1,863158026709826,0
商业险费改前,车上人员险乘客,45,1,0,P3185,1,863158026701955,0
商业险费改前,三者险,45,1,0,P3185,1,863158026701955,0
商业险费改前,车损险,45,1,0,P3185,1,863158026701955,0
商业险费改前,车上人员险驾驶,45,1,0,P3185,1,863158026701955,0
商业险费改前,车上人员险乘客,44,1,3,P3186,1,866699027793910,0
商业险费改前,车损险,44,1,3,P3186,1,866699027793910,1
商业险费改前,三者险,44,1,3,P3186,1,866699027793910,0
商业险费改前,车上人员险驾驶,44,1,3,P3186,1,866699027793910,0
商业险费改前,玻璃破碎险,44,1,3,P3186,1,866699027793910,0
商业险费改前,车上人员险驾驶,32,1,0,P3187,1,863158026706723,0
商业险费改前,三者险,32,1,0,P3187,1,863158026706723,0
商业险费改前,车上人员险乘客,32,1,0,P3187,1,863158026706723,0
商业险费改前,车损险,32,1,0,P3187,1,863158026706723,0
商业险费改前,车上人员险驾驶,32,1,10,P3188,1,863158026703175,0
商业险费改前,车上人员险乘客,32,1,10,P3188,1,863158026703175,0
商业险费改前,三者险,32,1,10,P3188,1,863158026703175,0
